date,station_id,station_name,inverter_id,inverter_sn,inverter_model,inverter_rated_kw,daily_production_kwh,full_hour,money,raw_energy_value,raw_energy_unit,raw_energy_scale
2025-02-26,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,17.6,2.93,1.742,17.6,kWh,1
2025-02-26,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,34.7,5.78,3.435,34.7,kWh,1
2025-02-27,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,11.1,1.85,1.099,11.1,kWh,1
2025-02-27,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,22.2,3.7,2.198,22.2,kWh,1
2025-02-28,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,16.2,2.7,1.604,16.2,kWh,1
2025-02-28,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,32.2,5.37,3.188,32.2,kWh,1
2025-03-01,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,20.0,3.33,1.98,20.0,kWh,1
2025-03-01,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,39.6,6.6,3.92,39.6,kWh,1
2025-03-02,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,20.0,3.33,1.98,20.0,kWh,1
2025-03-02,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,39.6,6.6,3.92,39.6,kWh,1
2025-03-03,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,3.5,0.58,0.347,3.5,kWh,1
2025-03-03,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,7.3,1.22,0.723,7.3,kWh,1
2025-03-04,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,18.1,3.02,1.792,18.1,kWh,1
2025-03-04,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,36.4,6.07,3.604,36.4,kWh,1
2025-03-05,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,7.2,1.2,0.713,7.2,kWh,1
2025-03-05,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,14.4,2.4,1.426,14.4,kWh,1
2025-03-06,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,15.4,2.57,1.525,15.4,kWh,1
2025-03-06,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,30.6,5.1,3.029,30.6,kWh,1
2025-03-07,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,20.9,3.48,2.069,20.9,kWh,1
2025-03-07,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,41.2,6.87,4.079,41.2,kWh,1
2025-03-08,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,12.0,2.0,1.188,12.0,kWh,1
2025-03-08,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,24.1,4.02,2.386,24.1,kWh,1
2025-03-09,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,13.2,2.2,1.307,13.2,kWh,1
2025-03-09,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,26.4,4.4,2.614,26.4,kWh,1
2025-03-10,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,16.3,2.72,1.614,16.3,kWh,1
2025-03-10,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,31.4,5.23,3.109,31.4,kWh,1
2025-03-11,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,22.8,3.8,2.257,22.8,kWh,1
2025-03-11,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,30.2,5.03,2.99,30.2,kWh,1
2025-03-12,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,31.0,5.17,3.069,31.0,kWh,1
2025-03-12,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,31.2,5.2,3.089,31.2,kWh,1
2025-03-13,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,24.1,4.02,2.386,24.1,kWh,1
2025-03-13,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,24.1,4.02,2.386,24.1,kWh,1
2025-03-14,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,29.7,4.95,2.94,29.7,kWh,1
2025-03-14,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,29.7,4.95,2.94,29.7,kWh,1
2025-03-15,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,13.1,2.18,1.297,13.1,kWh,1
2025-03-15,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,13.0,2.17,1.287,13.0,kWh,1
2025-03-16,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,2.8,0.47,0.277,2.8,kWh,1
2025-03-16,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,3.5,0.58,0.347,3.5,kWh,1
2025-03-17,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,30.9,5.15,3.059,30.9,kWh,1
2025-03-17,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,32.0,5.33,3.168,32.0,kWh,1
2025-03-18,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,23.5,3.92,2.327,23.5,kWh,1
2025-03-18,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,23.6,3.93,2.336,23.6,kWh,1
2025-03-19,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,39.6,6.6,3.92,39.6,kWh,1
2025-03-19,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,39.7,6.62,3.93,39.7,kWh,1
2025-03-20,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,21.2,3.53,2.099,21.2,kWh,1
2025-03-20,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,21.2,3.53,2.099,21.2,kWh,1
2025-03-21,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,42.2,7.03,4.178,42.2,kWh,1
2025-03-21,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,42.2,7.03,4.178,42.2,kWh,1
2025-03-22,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,27.5,4.58,2.723,27.5,kWh,1
2025-03-22,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,27.6,4.6,2.732,27.6,kWh,1
2025-03-23,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,19.0,3.17,1.881,19.0,kWh,1
2025-03-23,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,19.1,3.18,1.891,19.1,kWh,1
2025-03-24,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,39.7,6.62,3.93,39.7,kWh,1
2025-03-24,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,39.7,6.62,3.93,39.7,kWh,1
2025-03-25,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,20.1,3.35,1.99,20.1,kWh,1
2025-03-25,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,20.2,3.37,2.0,20.2,kWh,1
2025-03-26,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,30.0,5.0,2.97,30.0,kWh,1
2025-03-26,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,30.3,5.05,3.0,30.3,kWh,1
2025-03-27,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,15.8,2.63,1.564,15.8,kWh,1
2025-03-27,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,15.9,2.65,1.574,15.9,kWh,1
2025-03-28,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,11.4,1.9,1.129,11.4,kWh,1
2025-03-28,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,11.6,1.93,1.148,11.6,kWh,1
2025-03-29,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,8.3,1.38,0.822,8.3,kWh,1
2025-03-29,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,8.2,1.37,0.812,8.2,kWh,1
2025-03-30,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,15.2,2.53,1.505,15.2,kWh,1
2025-03-30,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,15.2,2.53,1.505,15.2,kWh,1
2025-03-31,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,32.7,5.45,3.237,32.7,kWh,1
2025-03-31,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,32.9,5.48,3.257,32.9,kWh,1
2025-04-01,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,40.3,6.72,3.99,40.3,kWh,1
2025-04-01,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,40.5,6.75,4.01,40.5,kWh,1
2025-04-02,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,6.3,1.05,0.624,6.3,kWh,1
2025-04-02,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,6.4,1.07,0.634,6.4,kWh,1
2025-04-03,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,34.3,5.72,3.396,34.3,kWh,1
2025-04-03,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,35.1,5.85,3.475,35.1,kWh,1
2025-04-04,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,48.9,8.15,4.841,48.9,kWh,1
2025-04-04,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,49.0,8.17,4.851,49.0,kWh,1
2025-04-05,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,47.7,7.95,4.722,47.7,kWh,1
2025-04-05,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,47.8,7.97,4.732,47.8,kWh,1
2025-04-06,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,47.3,7.88,4.683,47.3,kWh,1
2025-04-06,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,47.4,7.9,4.693,47.4,kWh,1
2025-04-07,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,22.9,3.82,2.267,22.9,kWh,1
2025-04-07,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,22.9,3.82,2.267,22.9,kWh,1
2025-04-08,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,40.4,6.73,4.0,40.4,kWh,1
2025-04-08,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,40.3,6.72,3.99,40.3,kWh,1
2025-04-09,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,44.9,7.48,4.445,44.9,kWh,1
2025-04-09,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,44.9,7.48,4.445,44.9,kWh,1
2025-04-10,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,35.7,5.95,3.534,35.7,kWh,1
2025-04-10,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,36.0,6.0,3.564,36.0,kWh,1
2025-04-11,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,48.7,8.12,4.821,48.7,kWh,1
2025-04-11,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,48.7,8.12,4.821,48.7,kWh,1
2025-04-12,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,35.1,5.85,3.475,35.1,kWh,1
2025-04-12,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,35.4,5.9,3.505,35.4,kWh,1
2025-04-13,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,41.5,6.92,4.109,41.5,kWh,1
2025-04-13,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,43.0,7.17,4.257,43.0,kWh,1
2025-04-14,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,47.4,7.9,4.693,47.4,kWh,1
2025-04-14,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,47.7,7.95,4.722,47.7,kWh,1
2025-04-15,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,47.5,7.92,4.703,47.5,kWh,1
2025-04-15,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,47.5,7.92,4.703,47.5,kWh,1
2025-04-16,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,19.8,3.3,1.96,19.8,kWh,1
2025-04-16,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,20.0,3.33,1.98,20.0,kWh,1
2025-04-17,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,33.9,5.65,3.356,33.9,kWh,1
2025-04-17,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,34.0,5.67,3.366,34.0,kWh,1
2025-04-18,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,48.3,8.05,4.782,48.3,kWh,1
2025-04-18,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,48.3,8.05,4.782,48.3,kWh,1
2025-04-19,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,23.8,3.97,2.356,23.8,kWh,1
2025-04-19,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,23.7,3.95,2.346,23.7,kWh,1
2025-04-20,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,9.9,1.65,0.98,9.9,kWh,1
2025-04-20,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,10.1,1.68,1.0,10.1,kWh,1
2025-04-21,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,16.0,2.67,1.584,16.0,kWh,1
2025-04-21,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,16.1,2.68,1.594,16.1,kWh,1
2025-04-22,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,32.8,5.47,3.247,32.8,kWh,1
2025-04-22,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,32.8,5.47,3.247,32.8,kWh,1
2025-04-23,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,47.0,7.83,4.653,47.0,kWh,1
2025-04-23,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,47.4,7.9,4.693,47.4,kWh,1
2025-04-24,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,50.0,8.33,4.95,50.0,kWh,1
2025-04-24,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,50.4,8.4,4.99,50.4,kWh,1
2025-04-25,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,50.7,8.45,5.019,50.7,kWh,1
2025-04-25,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,51.0,8.5,5.049,51.0,kWh,1
2025-04-26,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,49.5,8.25,4.901,49.5,kWh,1
2025-04-26,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,50.0,8.33,4.95,50.0,kWh,1
2025-04-27,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,20.5,3.42,2.03,20.5,kWh,1
2025-04-27,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,20.7,3.45,2.049,20.7,kWh,1
2025-04-28,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,47.8,7.97,4.732,47.8,kWh,1
2025-04-28,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,47.9,7.98,4.742,47.9,kWh,1
2025-04-29,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,26.6,4.43,2.633,26.6,kWh,1
2025-04-29,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,26.8,4.47,2.653,26.8,kWh,1
2025-04-30,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,40.6,6.77,4.019,40.6,kWh,1
2025-04-30,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,40.9,6.82,4.049,40.9,kWh,1
2025-05-01,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,50.2,8.37,4.97,50.2,kWh,1
2025-05-01,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,50.5,8.42,5.0,50.5,kWh,1
2025-05-02,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,50.3,8.38,4.98,50.3,kWh,1
2025-05-02,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,50.4,8.4,4.99,50.4,kWh,1
2025-05-03,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,49.0,8.17,4.851,49.0,kWh,1
2025-05-03,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,49.3,8.22,4.881,49.3,kWh,1
2025-05-04,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,20.6,3.43,2.039,20.6,kWh,1
2025-05-04,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,20.8,3.47,2.059,20.8,kWh,1
2025-05-05,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,46.5,7.75,4.604,46.5,kWh,1
2025-05-05,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,46.8,7.8,4.633,46.8,kWh,1
2025-05-06,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,51.6,8.6,5.108,51.6,kWh,1
2025-05-06,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,51.9,8.65,5.138,51.9,kWh,1
2025-05-07,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,51.0,8.5,5.049,51.0,kWh,1
2025-05-07,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,51.2,8.53,5.069,51.2,kWh,1
2025-05-08,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,51.0,8.5,5.049,51.0,kWh,1
2025-05-08,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,51.3,8.55,5.079,51.3,kWh,1
2025-05-09,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,49.5,8.25,4.901,49.5,kWh,1
2025-05-09,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,49.9,8.32,4.94,49.9,kWh,1
2025-05-10,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,44.9,7.48,4.445,44.9,kWh,1
2025-05-10,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,45.3,7.55,4.485,45.3,kWh,1
2025-05-11,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,24.8,4.13,2.455,24.8,kWh,1
2025-05-11,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,24.9,4.15,2.465,24.9,kWh,1
2025-05-12,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,45.3,7.55,4.485,45.3,kWh,1
2025-05-12,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,45.3,7.55,4.485,45.3,kWh,1
2025-05-13,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,32.3,5.38,3.198,32.3,kWh,1
2025-05-13,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,32.5,5.42,3.218,32.5,kWh,1
2025-05-14,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,42.3,7.05,4.188,42.3,kWh,1
2025-05-14,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,42.6,7.1,4.217,42.6,kWh,1
2025-05-15,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,13.8,2.3,1.366,13.8,kWh,1
2025-05-15,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,13.9,2.32,1.376,13.9,kWh,1
2025-05-16,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,31.8,5.3,3.148,31.8,kWh,1
2025-05-16,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,32.2,5.37,3.188,32.2,kWh,1
2025-05-17,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,41.5,6.92,4.109,41.5,kWh,1
2025-05-17,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,41.7,6.95,4.128,41.7,kWh,1
2025-05-18,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,14.5,2.42,1.436,14.5,kWh,1
2025-05-18,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,14.7,2.45,1.455,14.7,kWh,1
2025-05-19,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,48.3,8.05,4.782,48.3,kWh,1
2025-05-19,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,48.2,8.03,4.772,48.2,kWh,1
2025-05-20,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,0.2,0.03,0.02,0.2,kWh,1
2025-05-20,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,0.2,0.03,0.02,0.2,kWh,1
2025-05-21,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,42.2,7.03,4.178,42.2,kWh,1
2025-05-21,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,42.3,7.05,4.188,42.3,kWh,1
2025-05-22,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,37.9,6.32,3.752,37.9,kWh,1
2025-05-22,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,38.3,6.38,3.792,38.3,kWh,1
2025-05-23,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,16.9,2.82,1.673,16.9,kWh,1
2025-05-23,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,17.4,2.9,1.723,17.4,kWh,1
2025-05-24,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,51.4,8.57,5.089,51.4,kWh,1
2025-05-24,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,51.8,8.63,5.128,51.8,kWh,1
2025-05-25,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,50.5,8.42,5.0,50.5,kWh,1
2025-05-25,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,51.1,8.52,5.059,51.1,kWh,1
2025-05-26,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,46.3,7.72,4.584,46.3,kWh,1
2025-05-26,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,46.7,7.78,4.623,46.7,kWh,1
2025-05-27,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,49.7,8.28,4.92,49.7,kWh,1
2025-05-27,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,50.0,8.33,4.95,50.0,kWh,1
2025-05-28,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,49.8,8.3,4.93,49.8,kWh,1
2025-05-28,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,50.3,8.38,4.98,50.3,kWh,1
2025-05-29,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,47.8,7.97,4.732,47.8,kWh,1
2025-05-29,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,48.1,8.02,4.762,48.1,kWh,1
2025-05-30,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,50.5,8.42,5.0,50.5,kWh,1
2025-05-30,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,50.8,8.47,5.029,50.8,kWh,1
2025-05-31,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,42.7,7.12,4.227,42.7,kWh,1
2025-05-31,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,43.0,7.17,4.257,43.0,kWh,1
2025-06-01,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,45.8,7.63,4.534,45.8,kWh,1
2025-06-01,1298491919449848959,Richard,1308675217948936492,4804040243030117,0404,6.0,46.0,7.67,4.554,46.0,kWh,1
2025-06-02,1298491919449848959,Richard,1308675217948936777,4804040243030101,0404,6.0,38.2,6.37,3.782,38.2,kWh,1
